r,l,t,env_id
-273.133573,200,178.371838,env_4
-274.253021,200,179.252359,env_4
-284.163344,200,180.135207,env_4
-273.269366,200,181.043031,env_4
-276.769633,200,181.931859,env_4
-259.310759,200,182.800553,env_4
-266.843838,200,183.720405,env_4
-273.497045,200,184.61384,env_4
-266.799645,200,185.520083,env_4
-281.321911,200,186.424457,env_4
-261.832183,200,187.359469,env_4
-274.354864,200,188.28448,env_4
-276.523558,200,189.203476,env_4
-256.574098,200,190.102234,env_4
-269.146662,200,191.011838,env_4
-262.951052,200,191.958318,env_4
-270.908353,200,192.898256,env_4
-265.921809,200,193.818223,env_4
-283.229124,200,194.756304,env_4
-264.604111,200,195.722185,env_4
-270.027179,200,196.664726,env_4
-267.119608,200,197.591224,env_4
-270.823812,200,198.535302,env_4
-274.512239,200,199.473546,env_4
-264.011096,200,200.409621,env_4
-277.259467,200,201.347142,env_4
-266.726357,200,202.29957,env_4
-262.404711,200,203.240262,env_4
-259.323791,200,204.174165,env_4
-274.685806,200,205.112386,env_4
-276.407427,200,206.030771,env_4
-266.801144,200,206.92511,env_4
-261.504205,200,207.834316,env_4
-280.229436,200,208.778975,env_4
-256.536445,200,209.708945,env_4
-261.916628,200,210.661756,env_4
-266.351219,200,211.569093,env_4
-258.529557,200,212.51414,env_4
-270.779716,200,213.438344,env_4
-262.356359,200,214.401733,env_4
-277.362007,200,215.302352,env_4
-250.914965,200,216.209833,env_4
-279.217368,200,217.168919,env_4
-258.802106,200,218.04748,env_4
-268.766233,200,218.925682,env_4
-271.299469,200,219.848029,env_4
-264.215112,200,220.770886,env_4
-262.080216,200,221.665117,env_4
-270.29139,200,222.57661,env_4
-257.267294,200,223.481349,env_4
-273.376947,200,224.37222,env_4
-266.400379,200,225.340025,env_4
-257.059484,200,226.26513,env_4
-261.858328,200,227.209081,env_4
-264.599581,200,228.097436,env_4
-255.457209,200,229.014132,env_4
-260.020351,200,229.901806,env_4
-260.667778,200,230.826114,env_4
-262.008958,200,231.770645,env_4
-270.013307,200,232.676094,env_4
-250.094896,200,233.602261,env_4
-256.627823,200,234.532279,env_4
-265.754417,200,235.468558,env_4
-260.143562,200,236.374472,env_4
-269.356282,200,237.257039,env_4
-269.061398,200,238.198514,env_4
-255.898377,200,239.106809,env_4
-267.362076,200,240.028381,env_4
-257.119095,200,240.942787,env_4
-271.473284,200,242.238945,env_4
-254.732033,200,243.577031,env_4
-263.192329,200,244.784853,env_4
-250.771461,200,246.069929,env_4
-264.970236,200,247.495843,env_4
-254.652783,200,248.830926,env_4
-258.414071,200,250.012096,env_4
-258.747782,200,251.273636,env_4
-259.177245,200,252.525824,env_4
-262.601243,200,253.902122,env_4
-266.955053,200,255.193675,env_4
-255.031143,200,256.574625,env_4
-256.214919,200,257.924632,env_4
-259.384036,200,259.147708,env_4
-253.246118,200,260.557717,env_4
-249.584322,200,261.983801,env_4
-256.733526,200,263.380668,env_4
-251.164811,200,264.681141,env_4
-257.743543,200,266.127186,env_4
-258.585214,200,267.501837,env_4
-258.430817,200,268.764076,env_4
-251.267708,200,270.231975,env_4
-251.204057,200,271.505213,env_4
-253.782246,200,272.364612,env_4
-254.690878,200,273.241571,env_4
-257.272493,200,274.106018,env_4
-247.029457,200,274.975566,env_4
-254.960059,200,275.84482,env_4
-259.067676,200,276.70577,env_4
-252.307938,200,277.561095,env_4
-252.243136,200,278.448406,env_4
-249.51883,200,279.346502,env_4
-246.090014,200,280.256477,env_4
-255.25847,200,281.13193,env_4
-252.673911,200,282.026196,env_4
-244.057779,200,282.867965,env_4
-248.690007,200,283.701676,env_4
-246.551637,200,284.584504,env_4
-255.092212,200,285.432883,env_4
-251.085929,200,286.271232,env_4
-250.732006,200,287.118328,env_4
-248.508395,200,288.007603,env_4
-251.188669,200,288.8906,env_4
-251.718849,200,289.761116,env_4
-253.691241,200,290.636346,env_4
-243.41312,200,291.542788,env_4
-241.910901,200,292.425244,env_4
-248.138386,200,293.285601,env_4
-257.678219,200,294.133375,env_4
-248.01285,200,295.005902,env_4
-251.394177,200,295.896525,env_4
-250.903018,200,296.756554,env_4
-238.57542,200,297.632478,env_4
-248.718251,200,298.510128,env_4
-247.869768,200,299.405236,env_4
-252.445269,200,300.292569,env_4
-247.6002,200,301.172582,env_4
-247.723214,200,302.075677,env_4
-246.364891,200,303.005252,env_4
-241.882026,200,303.939503,env_4
-242.610814,200,304.851113,env_4
-254.88632,200,305.752854,env_4
-240.020862,200,306.699247,env_4
-256.844155,200,307.594785,env_4
-252.934721,200,308.497157,env_4
-256.224968,200,309.430412,env_4
-247.636132,200,310.367827,env_4
-256.722736,200,311.338455,env_4
-239.48409,200,312.251114,env_4
-248.47975,200,313.189106,env_4
-245.033042,200,314.119232,env_4
-247.752505,200,315.052059,env_4
-243.444283,200,316.011088,env_4
-238.763172,200,316.940669,env_4
-250.270721,200,317.86049,env_4
-234.261177,200,318.822171,env_4
-242.868908,200,319.80413,env_4
-244.373965,200,320.787825,env_4
-239.799875,200,321.726123,env_4
-239.055441,200,322.706195,env_4
-236.081545,200,323.61897,env_4
-239.131525,200,324.543639,env_4
-237.970826,200,325.490625,env_4
-251.65158,200,326.395756,env_4
-237.68767,200,327.313713,env_4
-249.445437,200,328.205569,env_4
-245.366861,200,329.130631,env_4
-249.72656,200,330.060698,env_4
-224.84715,200,331.002472,env_4
-234.493768,200,331.937511,env_4
-236.799811,200,332.848977,env_4
-243.595531,200,333.768126,env_4
-239.447613,200,334.717881,env_4
-236.074266,200,335.668778,env_4
-217.753289,200,336.572104,env_4
-230.562078,200,337.523931,env_4
-234.358275,200,338.430491,env_4
-238.27192,200,339.338087,env_4
-236.750167,200,340.285083,env_4
-226.840981,200,341.208152,env_4
-228.119414,200,342.124994,env_4
-228.518911,200,343.031142,env_4
-233.987794,200,343.996654,env_4
-245.316793,200,344.953216,env_4
-232.934205,200,345.905382,env_4
-235.120629,200,346.86143,env_4
-225.919573,200,347.796747,env_4
-233.412536,200,348.734596,env_4
-225.024444,200,349.68033,env_4
-226.593019,200,350.631926,env_4
-230.054445,200,351.550255,env_4
-223.327604,200,352.518473,env_4
-225.782187,200,353.472719,env_4
-219.25483,200,354.41574,env_4
-221.203097,200,355.368439,env_4
-234.725875,200,356.320055,env_4
-229.37543,200,357.254448,env_4
-223.569505,200,358.206447,env_4
-220.23621,200,359.137409,env_4
-229.785167,200,360.068339,env_4
-226.369596,200,361.025886,env_4
-225.151556,200,362.022588,env_4
-231.619988,200,363.426814,env_4
-221.117938,200,364.797634,env_4
-226.263514,200,366.08245,env_4
-214.888144,200,367.490207,env_4
-233.260287,200,368.835361,env_4
-220.772136,200,370.12139,env_4
-228.400712,200,371.677933,env_4
-210.463294,200,372.839327,env_4
-236.833477,200,374.284667,env_4
-225.383338,200,375.614915,env_4
-229.389731,200,376.885037,env_4
-227.061087,200,378.160793,env_4
-227.77779,200,379.18609,env_4
-229.234742,200,380.137843,env_4
-227.098066,200,381.128224,env_4
-221.408893,200,382.055485,env_4
-216.03547,200,382.997288,env_4
-230.485954,200,384.084476,env_4
-217.577973,200,385.021054,env_4
-216.488963,200,386.03574,env_4
-206.152835,200,387.126396,env_4
-213.332853,200,388.170915,env_4
-215.977844,200,389.463892,env_4
-214.300429,200,390.547306,env_4
-206.204381,200,391.545007,env_4
-224.546716,200,392.463804,env_4
-218.620139,200,393.345897,env_4
-210.96482,200,394.239177,env_4
-206.326755,200,395.16859,env_4
-210.297197,200,396.060092,env_4
-215.876912,200,396.976424,env_4
-211.328526,200,397.867982,env_4
-207.991719,200,399.012501,env_4
-209.445296,200,400.612412,env_4
-218.676832,200,402.203222,env_4
-212.700547,200,403.698111,env_4
-209.605452,200,405.284688,env_4
-220.747359,200,406.924078,env_4
-221.487495,200,408.535452,env_4
-213.570772,200,410.263002,env_4
-208.117558,200,412.298767,env_4
-199.957739,200,414.270864,env_4
-201.479004,200,415.931671,env_4
-208.266054,200,417.540763,env_4
-199.50185,200,419.062248,env_4
-206.065971,200,420.546884,env_4
-204.928081,200,422.039284,env_4
-206.292983,200,423.424588,env_4
-207.424019,200,424.841667,env_4
-201.353946,200,426.357034,env_4
-200.667976,200,427.85721,env_4
-210.798614,200,429.451227,env_4
-201.804056,200,430.940335,env_4
-207.317827,200,432.376528,env_4
-204.061681,200,433.872181,env_4
-213.501382,200,435.457026,env_4
-199.795824,200,436.919004,env_4
-201.630617,200,438.339147,env_4
-202.698745,200,439.751726,env_4
-200.487196,200,441.205377,env_4
-203.020852,200,442.681575,env_4
-199.631622,200,444.122446,env_4
-199.865102,200,445.544105,env_4
-199.210498,200,446.930087,env_4
-193.487572,200,448.510125,env_4
-197.829926,200,450.32458,env_4
-199.886691,200,452.122328,env_4
-202.605867,200,453.793962,env_4
-204.541178,200,455.246328,env_4
-195.54637,200,456.853237,env_4
-199.762794,200,458.496336,env_4
-189.614454,200,460.035187,env_4
-181.856497,200,461.580437,env_4
-197.998833,200,463.177216,env_4
-196.876055,200,464.652222,env_4
-192.682853,200,465.570187,env_4
-198.608623,200,466.533011,env_4
-190.161194,200,467.549921,env_4
-193.956929,200,468.714263,env_4
-193.165526,200,470.222164,env_4
-192.016172,200,471.817518,env_4
-189.225643,200,473.385721,env_4
-192.011833,200,474.960817,env_4
-193.46424,200,476.495061,env_4
-183.305467,200,478.045993,env_4
-191.336281,200,479.585618,env_4
-194.021152,200,481.08096,env_4
-190.286013,200,482.573391,env_4
-186.834229,200,484.071709,env_4
-193.969731,200,485.846558,env_4
-180.570917,200,487.978091,env_4
-193.552522,200,490.029807,env_4
-184.193199,200,492.218769,env_4
-184.89439,200,494.373372,env_4
-180.12836,200,496.278943,env_4
-184.886019,200,498.387368,env_4
-178.583231,200,500.431199,env_4
-184.093497,200,502.751626,env_4
-180.687099,200,504.869482,env_4
-182.169827,200,506.758469,env_4
-186.800325,200,509.013347,env_4
-185.370001,200,511.022471,env_4
-184.117718,200,513.135216,env_4
-176.495969,200,515.180768,env_4
-184.231779,200,517.195039,env_4
-183.175169,200,519.05044,env_4
-182.294527,200,520.727354,env_4
-186.586519,200,522.68208,env_4
-194.720465,200,524.712821,env_4
-184.210368,200,526.569646,env_4
-179.358429,200,528.566895,env_4
-175.744036,200,530.517884,env_4
-173.786532,200,532.363574,env_4
-176.645649,200,534.219022,env_4
-170.714199,200,536.090513,env_4
-171.930897,200,538.176351,env_4
-180.304971,200,540.178177,env_4
-172.18634,200,541.951891,env_4
-177.706334,200,543.852419,env_4
-178.484445,200,545.790518,env_4
-174.841656,200,547.662832,env_4
-180.404676,200,549.464485,env_4
-167.658403,200,551.426169,env_4
-178.142662,200,553.512922,env_4
-178.975975,200,555.608724,env_4
-174.402784,200,557.589124,env_4
-176.64217,200,559.418007,env_4
-178.011984,200,561.397053,env_4
-174.372704,200,563.38693,env_4
-167.775759,200,565.285575,env_4
-169.473199,200,567.227763,env_4
-167.959839,200,569.167147,env_4
-170.339958,200,571.051397,env_4
-168.633569,200,573.087826,env_4
-170.439375,200,574.865221,env_4
-178.881721,200,576.89131,env_4
-174.620821,200,578.74468,env_4
-171.164369,200,580.714587,env_4
-165.692722,200,582.242457,env_4
-164.910748,200,583.901381,env_4
-158.73864,200,585.450435,env_4
-161.834838,200,586.92348,env_4
-172.946816,200,589.037808,env_4
-160.048151,200,590.851663,env_4
-167.930772,200,592.825248,env_4
-162.026657,200,594.698269,env_4
-159.990093,200,596.628889,env_4
-162.971601,200,598.489737,env_4
-161.207653,200,600.266527,env_4
-168.388448,200,602.258038,env_4
-159.782542,200,604.038429,env_4
-174.824815,200,605.803069,env_4
-157.880195,200,607.790854,env_4
-167.896149,200,609.593298,env_4
-161.311677,200,611.363234,env_4
-160.666387,200,613.157665,env_4
-167.884645,200,615.009591,env_4
-166.736879,200,616.930305,env_4
-163.712294,200,618.969764,env_4
-164.793972,200,620.842493,env_4
-158.100861,200,622.641972,env_4
-159.91866,200,624.425551,env_4
-163.892316,200,626.345355,env_4
-162.954724,200,628.177084,env_4
-151.3497,200,629.825593,env_4
-155.805144,200,631.6256,env_4
-163.189268,200,634.009001,env_4
-154.67553,200,636.357878,env_4
-161.733492,200,638.623279,env_4
-155.909636,200,640.9941,env_4
-157.698528,200,643.181609,env_4
-158.585023,200,645.442582,env_4
-146.645399,200,647.78625,env_4
-151.6402,200,650.171588,env_4
-155.744006,200,652.481887,env_4
-159.814271,200,654.885792,env_4
-157.433425,200,657.410471,env_4
-150.209725,200,659.397005,env_4
-157.394324,200,661.796109,env_4
-150.785513,200,663.86976,env_4
-157.731027,200,665.99962,env_4
-155.905933,200,667.956956,env_4
-153.545588,200,670.216213,env_4
-146.535538,200,672.555718,env_4
-155.2085,200,674.780438,env_4
-156.975595,200,676.951755,env_4
-147.085468,200,679.203429,env_4
-156.163582,200,681.606628,env_4
-150.317631,200,683.773943,env_4
-148.548174,200,686.188576,env_4
-151.903889,200,688.460807,env_4
-145.376745,200,690.696854,env_4
-143.407023,200,693.20348,env_4
-144.854023,200,695.505296,env_4
-148.136301,200,697.662475,env_4
-143.780467,200,699.948423,env_4
-150.17081,200,702.420828,env_4
-147.092028,200,704.722118,env_4
-147.468472,200,706.931092,env_4
-148.58096,200,709.303927,env_4
-151.625132,200,711.490386,env_4
-150.168551,200,713.887433,env_4
-142.095488,200,716.335575,env_4
-145.038473,200,718.742412,env_4
-145.041628,200,720.893402,env_4
-130.386111,199,723.346902,env_4
-149.040931,200,725.822941,env_4
-144.97856,200,728.290751,env_4
-146.190499,200,730.783647,env_4
-147.321076,200,733.25657,env_4
-144.990524,200,735.761013,env_4
-129.778379,196,738.308363,env_4
-131.48749,199,740.920778,env_4
-142.774607,200,743.37039,env_4
-146.876054,200,745.943416,env_4
-135.0094,199,748.471225,env_4
-124.428909,193,751.010699,env_4
-143.06104,200,753.208089,env_4
-131.681059,200,755.199086,env_4
-125.95263,192,757.171512,env_4
-145.701134,200,759.209429,env_4
-138.750483,200,761.380826,env_4
-127.718585,195,763.472136,env_4
-124.727547,189,765.456692,env_4
-130.591723,197,767.399918,env_4
-124.590847,192,769.311354,env_4
-145.749382,200,771.321823,env_4
-139.671321,200,773.296988,env_4
-143.422466,200,775.523641,env_4
-125.413986,191,777.569875,env_4
-126.896167,196,779.357263,env_4
-125.672656,192,781.381845,env_4
-141.875021,200,783.365603,env_4
-143.120981,200,785.375703,env_4
-127.501054,192,787.297976,env_4
-130.377339,192,789.148133,env_4
-128.56443,195,791.177558,env_4
-122.862328,190,792.911717,env_4
-125.629497,196,794.88319,env_4
-127.689075,190,796.816876,env_4
-125.037734,191,798.703037,env_4
-138.911714,200,800.694461,env_4
-138.20881,200,802.611973,env_4
-139.420307,200,804.460144,env_4
-139.632766,200,806.402308,env_4
-123.627682,193,808.443391,env_4
-128.169802,196,810.372538,env_4
-119.520921,183,812.0582,env_4
-125.205177,196,814.117911,env_4
-120.871941,184,816.00119,env_4
-130.3151,200,817.867859,env_4
-138.59746,200,819.822387,env_4
-117.3084,180,821.580116,env_4
-118.825561,179,823.394785,env_4
-122.452862,183,825.161814,env_4
-118.03468,182,826.979908,env_4
-118.737181,179,828.765737,env_4
-122.844572,186,830.642604,env_4
-122.167431,188,832.789102,env_4
-130.432004,200,834.906111,env_4
-135.255006,200,837.087465,env_4
-130.848832,200,839.123463,env_4
-117.257807,179,840.834635,env_4
-122.858602,185,842.806766,env_4
-116.910476,178,844.757401,env_4
-119.864598,182,846.696415,env_4
-119.302484,182,848.754317,env_4
-118.852436,183,850.690777,env_4
-131.10171,200,853.081133,env_4
-115.498737,176,855.140544,env_4
-115.356203,174,857.171182,env_4
-113.544324,172,859.101288,env_4
-115.513616,175,860.959033,env_4
-116.03091,179,862.889958,env_4
-120.609858,181,864.927422,env_4
-119.104729,178,866.883164,env_4
-117.13034,179,868.887548,env_4
-116.171173,177,870.768172,env_4
-117.537704,176,872.448148,env_4
-114.333817,173,873.974156,env_4
-113.825199,170,875.806723,env_4
-112.543624,171,877.300868,env_4
-120.525692,180,878.890579,env_4
-111.627669,167,880.594654,env_4
-114.917357,172,882.161489,env_4
-117.155345,175,883.857646,env_4
-110.960495,167,885.491271,env_4
-117.355381,176,887.339948,env_4
-114.419896,172,889.138201,env_4
-112.877918,171,890.734073,env_4
-112.244544,169,892.358101,env_4
-111.155064,168,893.811197,env_4
-112.544666,168,895.398512,env_4
-113.073446,169,897.242668,env_4
-114.769645,172,899.137331,env_4
-115.24437,174,900.77808,env_4
-110.076232,168,902.555862,env_4
-112.86535,168,904.141799,env_4
-113.16429,170,905.862014,env_4
-112.618471,169,907.446322,env_4
-112.227874,168,909.104865,env_4
-115.85554,176,910.765659,env_4
-110.482941,164,912.378069,env_4
-114.639152,172,914.057302,env_4
-110.977521,168,915.682197,env_4
-117.312615,175,917.289119,env_4
-108.414551,163,918.718728,env_4
-112.094988,169,920.310945,env_4
-113.429707,168,921.798593,env_4
-110.322969,167,923.36022,env_4
-113.77815,170,924.874967,env_4
-112.603775,170,926.350085,env_4
-115.224972,174,928.137713,env_4
-111.571887,170,929.782205,env_4
-110.355291,168,931.404383,env_4
-114.612559,171,933.257355,env_4
-115.456826,170,934.836849,env_4
-109.900453,164,936.334932,env_4
-109.006963,164,937.97335,env_4
-113.406635,173,939.641807,env_4
-109.945175,164,941.258719,env_4
-109.588109,164,943.063268,env_4
-109.013173,163,944.614171,env_4
-107.078111,161,946.33992,env_4
-111.511615,168,948.046396,env_4
-107.108496,161,949.621928,env_4
-109.603445,163,951.112682,env_4
-110.210812,165,952.940915,env_4
-110.467163,165,954.544781,env_4
-109.443005,168,956.282662,env_4
-107.782184,163,958.021241,env_4
-111.244213,167,959.734944,env_4
-112.962683,168,961.419531,env_4
-110.201009,166,963.182673,env_4
-104.924364,160,964.883813,env_4
-109.09963,162,966.751929,env_4
-111.602626,166,968.652502,env_4
-108.020297,163,970.348899,env_4
-109.073891,164,972.147861,env_4
-109.924798,164,973.893832,env_4
-107.415191,162,975.821191,env_4
-109.815139,163,977.746492,env_4
-110.331444,165,979.576291,env_4
-106.033367,160,981.315867,env_4
-108.650202,161,982.988165,env_4
-107.889404,163,984.844152,env_4
-111.366247,169,986.75564,env_4
-109.191285,166,988.643014,env_4
-110.696172,163,990.464622,env_4
-105.290355,157,992.08813,env_4
-106.835951,159,993.482705,env_4
-109.371437,161,995.036659,env_4
-106.342958,159,996.481281,env_4
-108.428321,161,998.032671,env_4
-104.246739,157,999.694975,env_4
-107.973518,162,1001.225667,env_4
-106.011119,158,1002.636749,env_4
-105.12632,158,1004.155077,env_4
-107.906163,161,1005.710158,env_4
-109.871531,162,1007.141522,env_4
-105.189795,157,1008.705866,env_4
-109.611838,164,1010.212855,env_4
-110.522242,165,1011.683836,env_4
-110.450326,165,1013.30017,env_4
-104.162284,158,1014.902653,env_4
-108.211491,161,1016.416329,env_4
-106.253036,160,1017.89076,env_4
-109.158836,164,1019.341455,env_4
-104.036105,157,1020.805853,env_4
-107.059025,162,1022.432795,env_4
-108.661733,161,1023.886466,env_4
-106.449591,161,1025.412092,env_4
-106.851571,160,1026.878458,env_4
-107.044268,161,1028.392899,env_4
-107.196279,161,1029.88179,env_4
-104.916273,157,1031.201444,env_4
-103.480553,154,1032.663424,env_4
-103.751741,155,1034.0517,env_4
-105.587257,158,1035.667944,env_4
-108.399311,161,1037.182782,env_4
-109.187281,162,1038.614709,env_4
-107.717946,159,1040.115822,env_4
-104.744758,158,1041.495586,env_4
-106.562682,160,1042.891951,env_4
-108.457312,161,1044.546358,env_4
-106.219556,158,1046.152441,env_4
-105.521925,158,1047.717328,env_4
-107.718779,160,1049.273271,env_4
-108.132979,163,1050.955197,env_4
-106.015301,158,1052.573803,env_4
-107.108024,159,1054.183871,env_4
-105.968308,159,1055.657,env_4
-106.350731,160,1057.194472,env_4
-104.888077,156,1058.55004,env_4
-107.070387,159,1059.988147,env_4
-101.165243,152,1061.493818,env_4
-101.806238,153,1063.008189,env_4
-103.382081,155,1064.383565,env_4
-105.894221,160,1065.928133,env_4
-107.144272,159,1067.509906,env_4
-108.50429,160,1068.972592,env_4
-107.091696,159,1070.477886,env_4
-103.650938,156,1072.032045,env_4
-108.326606,160,1073.670185,env_4
-107.549199,160,1075.081664,env_4
-108.343971,163,1076.605185,env_4
-104.544098,157,1078.057055,env_4
-105.870738,157,1079.631458,env_4
-105.183328,157,1080.99142,env_4
-107.109344,159,1082.480857,env_4
-104.741198,158,1084.044061,env_4
-103.008666,155,1085.581537,env_4
-104.781214,157,1086.896293,env_4
-104.003539,155,1088.378373,env_4
-107.591043,160,1089.868371,env_4
-107.195308,161,1091.358703,env_4
-107.549814,160,1092.984331,env_4
-102.735458,153,1094.468377,env_4
-106.923191,161,1096.059285,env_4
-105.751935,157,1097.534346,env_4
-105.264341,157,1098.904102,env_4
-109.829956,161,1100.454609,env_4
-107.674155,160,1102.09053,env_4
-106.602877,159,1103.576421,env_4
-105.139614,157,1105.10324,env_4
-106.872829,159,1106.68672,env_4
-104.931328,157,1108.269191,env_4
-105.201564,157,1109.792261,env_4
-105.680282,157,1111.430018,env_4
-103.621664,155,1113.267004,env_4
-106.434377,158,1115.006699,env_4
-106.680569,158,1116.931568,env_4
-103.461905,155,1118.671787,env_4
-107.365712,160,1120.503609,env_4
-104.158777,157,1122.303844,env_4
-108.952735,160,1123.973027,env_4
-106.12096,158,1125.714211,env_4
-108.119643,160,1127.557363,env_4
-107.914186,162,1129.593698,env_4
-107.712364,161,1131.440295,env_4
-107.212976,162,1133.302921,env_4
-102.363217,154,1135.19797,env_4
-103.538728,156,1137.027159,env_4
-104.976759,158,1138.627561,env_4
-104.317608,156,1140.447977,env_4
-104.750857,156,1142.296474,env_4
-106.409186,158,1143.965006,env_4
-104.534732,157,1145.777302,env_4
-105.010411,157,1147.571118,env_4
-102.590192,154,1149.316158,env_4
-104.078064,156,1151.167057,env_4
-106.256919,158,1152.906744,env_4
-108.040741,161,1154.63438,env_4
-105.260096,156,1156.342099,env_4
-102.738709,154,1158.030921,env_4
-106.937216,158,1159.848178,env_4
-106.810897,159,1161.451597,env_4
-106.143906,159,1163.418532,env_4
-106.687102,159,1165.372131,env_4
-103.332206,156,1167.217006,env_4
-107.668996,161,1169.127071,env_4
-106.906525,159,1170.909575,env_4
-104.227945,158,1172.743532,env_4
-103.303945,156,1174.679537,env_4
-107.110119,159,1176.551932,env_4
-106.10597,158,1178.332379,env_4
-103.649487,156,1180.196188,env_4
-105.150771,156,1181.884265,env_4
-106.249251,158,1183.75954,env_4
-103.248045,155,1185.589911,env_4
-106.464809,159,1187.265662,env_4
-106.813558,158,1189.02239,env_4
-106.230431,158,1190.888104,env_4
-108.577625,160,1192.773531,env_4
-105.49611,158,1194.728457,env_4
-104.616596,157,1196.39073,env_4
-105.689593,159,1198.250643,env_4
-105.853912,158,1200.066828,env_4
-105.62187,158,1201.899318,env_4
-106.588314,158,1203.899343,env_4
-105.665805,158,1206.017044,env_4
-106.721551,160,1207.991853,env_4
-106.22851,158,1209.944514,env_4
-285.860712,200,2.897508,env_5
-283.615289,200,2.963095,env_5
-280.259237,200,3.025901,env_5
-281.463301,200,3.099573,env_5
-289.915974,200,3.615281,env_5
-280.693338,200,4.092855,env_5
-277.127026,200,4.577874,env_5
-269.001225,200,5.050637,env_5
-287.402596,200,5.529927,env_5
-276.017028,200,6.013887,env_5
-275.610639,200,6.496286,env_5
-293.05576,200,6.972326,env_5
-276.039446,200,7.457708,env_5
-281.027981,200,7.940971,env_5
-286.053607,200,8.426653,env_5
-302.933914,200,8.893354,env_5
-279.530797,200,9.371393,env_5
-285.641143,200,9.838882,env_5
-278.050869,200,10.330198,env_5
-272.08413,200,10.817112,env_5
-275.111969,200,11.309332,env_5
-277.984452,200,11.788096,env_5
-288.681291,200,12.254814,env_5
-287.163983,200,13.159154,env_5
-278.332097,200,14.334352,env_5
-277.542348,200,15.646963,env_5
-280.251546,200,16.954394,env_5
-282.722222,200,18.180668,env_5
-271.197972,200,19.30911,env_5
-276.251799,200,20.529289,env_5
-283.207305,200,21.618252,env_5
-286.940589,200,22.621045,env_5
-275.152572,200,23.629613,env_5
-278.46298,200,24.611686,env_5
-278.218313,200,25.649615,env_5
-289.410357,200,26.701153,env_5
-302.894073,200,27.734196,env_5
-262.055518,200,28.729775,env_5
-288.896147,200,29.969917,env_5
-274.213956,200,31.192327,env_5
-287.482533,200,32.054889,env_5
-275.863309,200,32.947118,env_5
-278.240161,200,33.799064,env_5
-289.957494,200,34.677501,env_5
-276.72456,200,35.579898,env_5
-291.414721,200,36.472025,env_5
-286.860535,200,37.376355,env_5
-285.582852,200,38.250875,env_5
-281.259397,200,39.146118,env_5
-286.891858,200,40.005301,env_5
-276.251895,200,40.875418,env_5
-288.709339,200,41.767564,env_5
-278.065722,200,42.659365,env_5
-283.705548,200,43.529934,env_5
-274.245501,200,44.409625,env_5
-275.942645,200,45.301133,env_5
-278.279265,200,46.204696,env_5
-285.155122,200,47.107871,env_5
-277.364204,200,48.014076,env_5
-276.694816,200,48.902141,env_5
-269.940355,200,49.782512,env_5
-272.763349,200,50.667301,env_5
-283.824565,200,51.527878,env_5
-292.408641,200,52.419562,env_5
-285.846121,200,53.292647,env_5
-294.404601,200,54.145117,env_5
-285.952015,200,55.029814,env_5
-264.572196,200,55.933274,env_5
-279.793605,200,56.848124,env_5
-275.32606,200,57.75427,env_5
-280.740731,200,58.638884,env_5
-284.345606,200,59.524252,env_5
-278.671513,200,60.413551,env_5
-278.546644,200,61.290238,env_5
-283.732929,200,62.178723,env_5
-295.659955,200,63.072879,env_5
-282.081665,200,63.938877,env_5
-294.658271,200,64.801149,env_5
-275.621364,200,65.635832,env_5
-268.39463,200,66.487199,env_5
-287.043969,200,67.324871,env_5
-283.415156,200,68.184509,env_5
-280.150994,200,69.029593,env_5
-277.667417,200,69.891852,env_5
-280.710904,200,70.771386,env_5
-277.088829,200,71.653014,env_5
-286.266689,200,72.518079,env_5
-279.438317,200,73.36779,env_5
-298.373024,200,74.215666,env_5
-276.214427,200,75.055172,env_5
-279.661431,200,75.887933,env_5
-270.019542,200,76.714815,env_5
-274.049196,200,77.579419,env_5
-280.400703,200,78.458584,env_5
-296.048732,200,79.325732,env_5
-281.398156,200,80.217757,env_5
-287.473004,200,81.106768,env_5
-277.437886,200,81.971826,env_5
-280.986231,200,82.830369,env_5
-291.261887,200,83.698443,env_5
-264.194202,200,84.532616,env_5
-277.736316,200,85.380451,env_5
-288.32966,200,86.229978,env_5
-280.473903,200,87.056602,env_5
-267.953531,200,87.908628,env_5
-283.055129,200,88.772578,env_5
-277.607312,200,89.660581,env_5
-304.755666,200,90.542999,env_5
-282.953372,200,91.375814,env_5
-281.382241,200,92.228223,env_5
-276.71507,200,93.080086,env_5
-279.691882,200,93.906842,env_5
-275.223213,200,94.75015,env_5
-275.347352,200,95.617928,env_5
-275.104987,200,96.49314,env_5
-278.367972,200,97.351123,env_5
-289.406951,200,98.209806,env_5
-279.364641,200,99.081651,env_5
-282.863967,200,99.926468,env_5
-274.759624,200,100.784271,env_5
-288.569359,200,101.642872,env_5
-280.171472,200,102.501223,env_5
-275.237231,200,103.376979,env_5
-288.214699,200,104.241738,env_5
-285.455574,200,105.124567,env_5
-277.060777,200,106.001559,env_5
-281.976522,200,106.876091,env_5
-279.154026,200,107.755203,env_5
-280.517673,200,108.63467,env_5
-285.072093,200,109.477898,env_5
-277.736681,200,110.334308,env_5
-279.383409,200,111.19552,env_5
-275.195422,200,112.069347,env_5
-274.765907,200,112.935867,env_5
-280.82656,200,113.779702,env_5
-277.112961,200,114.631167,env_5
-282.125845,200,115.52005,env_5
-277.896362,200,116.402999,env_5
-280.672745,200,117.305719,env_5
-292.660178,200,118.180106,env_5
-276.495091,200,119.026485,env_5
