r,l,t,env_id
-284.128751,200,71.487999,env_22
-285.670315,200,72.440957,env_22
-285.084347,200,73.386877,env_22
-276.784165,200,74.335548,env_22
-282.89813,200,75.2932,env_22
-278.184603,200,76.240185,env_22
-283.257761,200,77.210761,env_22
-271.202961,200,78.162632,env_22
-273.717232,200,79.141933,env_22
-284.594484,200,80.113926,env_22
-267.396323,200,81.060828,env_22
-282.464168,200,82.005358,env_22
-284.856273,200,82.980838,env_22
-272.62994,200,83.971276,env_22
-277.792473,200,84.93973,env_22
-279.1404,200,85.902866,env_22
-278.096985,200,86.90423,env_22
-289.057936,200,87.885346,env_22
-275.347023,200,88.855629,env_22
-282.704764,200,89.811885,env_22
-284.061555,200,90.772293,env_22
-281.06917,200,91.737586,env_22
-285.258712,200,92.735384,env_22
-282.883122,200,93.678822,env_22
-283.573893,200,94.641968,env_22
-271.359455,200,95.610663,env_22
-279.526806,200,96.577538,env_22
-267.472814,200,97.530143,env_22
-279.69734,200,98.517248,env_22
-285.431759,200,99.475407,env_22
-280.86614,200,100.399083,env_22
-275.534639,200,101.354531,env_22
-288.983514,200,102.296405,env_22
-279.6186,200,103.281893,env_22
-281.810276,200,104.255429,env_22
-280.491617,200,105.196781,env_22
-276.535491,200,106.17198,env_22
-288.970971,200,107.136844,env_22
-280.7544,200,108.097291,env_22
-284.371281,200,109.033128,env_22
-267.959806,200,109.935199,env_22
-271.724298,200,110.87237,env_22
-282.820569,200,111.836813,env_22
-280.002991,200,112.753199,env_22
-283.993924,200,113.664328,env_22
-284.698258,200,114.553885,env_22
-279.272018,200,115.457241,env_22
-280.880271,200,116.407639,env_22
-284.734638,200,117.335429,env_22
-277.78109,200,118.324332,env_22
-271.994889,200,119.365414,env_22
-277.606443,200,120.340796,env_22
-280.069476,200,121.363485,env_22
-283.554652,200,122.300094,env_22
-284.221791,200,123.244803,env_22
-287.345915,200,124.259855,env_22
-288.172922,200,125.337369,env_22
-269.855561,200,126.305971,env_22
-287.961757,200,127.306733,env_22
-270.120222,200,128.385807,env_22
-269.923588,200,129.425416,env_22
-273.433458,200,130.408972,env_22
-286.92749,200,131.464197,env_22
-273.438998,200,132.458674,env_22
-277.151406,200,133.495637,env_22
-271.27904,200,134.512535,env_22
-273.106621,200,135.566713,env_22
-273.923352,200,136.584363,env_22
-281.515982,200,137.6219,env_22
-276.668868,200,138.707501,env_22
-285.166475,200,139.705086,env_22
-283.110762,200,140.80716,env_22
-278.328595,200,141.84629,env_22
-280.772799,200,142.831024,env_22
-276.337551,200,143.8807,env_22
-274.889723,200,144.943149,env_22
-282.411453,200,145.992169,env_22
-272.998813,200,147.050013,env_22
-274.14132,200,147.985304,env_22
-286.012048,200,148.939691,env_22
-273.884055,200,149.911065,env_22
-269.978227,200,150.866379,env_22
-275.337151,200,151.811569,env_22
-273.442722,200,152.749053,env_22
-269.885095,200,153.755698,env_22
-271.319844,200,154.691103,env_22
-280.635341,200,155.651217,env_22
-261.700488,200,156.611024,env_22
-265.985721,200,157.606164,env_22
-269.226079,200,158.577133,env_22
-278.515408,200,159.557083,env_22
-265.143184,200,160.529912,env_22
-277.397254,200,161.478895,env_22
-273.756369,200,162.444715,env_22
-269.541343,200,163.410937,env_22
-264.938464,200,164.38073,env_22
-271.373362,200,165.344707,env_22
-276.13992,200,166.318804,env_22
-274.2033,200,167.295003,env_22
-274.899588,200,168.268795,env_22
-283.523537,200,169.209726,env_22
-273.145731,200,170.149163,env_22
-284.630992,200,171.119953,env_22
-270.673858,200,172.026711,env_22
-269.504946,200,172.957174,env_22
-264.72448,200,173.911945,env_22
-266.430383,200,174.87448,env_22
-272.24423,200,175.848822,env_22
-271.387463,200,176.782782,env_22
-265.490011,200,177.763239,env_22
-264.998122,200,178.729953,env_22
-267.066761,200,179.695566,env_22
-261.847266,200,180.667593,env_22
-270.251873,200,181.657579,env_22
-271.51838,200,182.589122,env_22
-263.428622,200,183.561965,env_22
-254.624113,200,184.545445,env_22
-261.108158,200,185.50535,env_22
-273.786573,200,186.483462,env_22
-277.652476,200,187.422977,env_22
-273.342958,200,188.396468,env_22
-275.544253,200,189.362346,env_22
-258.698871,200,190.326359,env_22
-267.260737,200,191.280975,env_22
-276.82751,200,192.241832,env_22
-274.142404,200,193.184997,env_22
-271.706215,200,194.124988,env_22
-280.979512,200,195.095578,env_22
-266.869343,200,196.080836,env_22
-265.849614,200,197.054169,env_22
-260.000501,200,197.995917,env_22
-276.55754,200,198.950827,env_22
-271.801826,200,199.925443,env_22
-280.293735,200,200.886332,env_22
-267.574762,200,201.828199,env_22
-271.231039,200,202.779248,env_22
-269.216993,200,203.725253,env_22
-255.175631,200,204.702162,env_22
-264.76433,200,205.646382,env_22
-270.285371,200,206.577689,env_22
-269.371772,200,207.569281,env_22
-275.229204,200,208.531628,env_22
-267.018956,200,209.49339,env_22
-266.33871,200,210.460812,env_22
-269.223956,200,211.433871,env_22
-268.237376,200,212.36872,env_22
-274.989211,200,213.31076,env_22
-266.780358,200,214.273141,env_22
-271.738743,200,215.236544,env_22
-262.784454,200,216.193177,env_22
-264.621591,200,217.139972,env_22
-274.658342,200,218.097859,env_22
-263.856852,200,219.025657,env_22
-262.96474,200,219.980003,env_22
-279.121946,200,220.924879,env_22
-259.8429,200,221.879882,env_22
-262.047939,200,222.866041,env_22
-272.93315,200,223.837239,env_22
-268.969511,200,224.810728,env_22
-264.06119,200,225.770652,env_22
-271.416142,200,226.73072,env_22
-272.684314,200,227.696754,env_22
-263.169965,200,228.703014,env_22
-268.678752,200,229.720773,env_22
-251.475766,200,230.682862,env_22
-274.377895,200,231.638762,env_22
-265.718508,200,232.623065,env_22
-266.227692,200,233.570668,env_22
-268.503956,200,234.546013,env_22
-263.765573,200,235.505792,env_22
-261.962866,200,236.460097,env_22
-259.059457,200,237.422006,env_22
-255.550664,200,238.513459,env_22
-271.40975,200,239.663123,env_22
-257.448768,200,240.862983,env_22
-260.836977,200,241.978864,env_22
-266.959803,200,243.036391,env_22
-269.682748,200,244.226184,env_22
-256.970651,200,245.383946,env_22
-256.707624,200,246.635413,env_22
-261.970307,200,247.775045,env_22
-266.539693,200,248.943224,env_22
-263.388448,200,250.127878,env_22
-258.671909,200,251.268302,env_22
-269.929896,200,252.362309,env_22
-261.512914,200,253.502068,env_22
-264.971509,200,254.584618,env_22
-255.239903,200,255.725437,env_22
-255.487702,200,256.848774,env_22
-256.723755,200,257.911491,env_22
-266.517959,200,258.98637,env_22
-262.072163,200,260.082172,env_22
-262.943534,200,261.130135,env_22
-264.379686,200,262.210816,env_22
-258.825143,200,263.256434,env_22
-270.344801,200,264.397188,env_22
-247.58843,200,265.62381,env_22
-239.090289,200,266.821011,env_22
-258.573417,200,267.862495,env_22
-272.105749,200,268.796733,env_22
-258.251012,200,269.744488,env_22
-274.702119,200,270.721983,env_22
-262.374239,200,271.718762,env_22
-262.45934,200,272.729953,env_22
-252.127521,200,273.741905,env_22
-257.946693,200,274.707546,env_22
-253.620075,200,275.680732,env_22
-263.853329,200,276.690044,env_22
-245.730059,200,277.783211,env_22
-266.391662,200,278.770686,env_22
-269.552434,200,279.745293,env_22
-257.603762,200,280.728719,env_22
-271.569391,200,281.687311,env_22
-259.375599,200,282.667326,env_22
-267.824008,200,283.652214,env_22
-261.453238,200,284.618563,env_22
-264.807933,200,285.624802,env_22
-255.789914,200,286.618021,env_22
-269.323028,200,287.607815,env_22
-257.180461,200,288.619738,env_22
-254.76867,200,289.603169,env_22
-253.23247,200,290.583756,env_22
-261.446723,200,291.566102,env_22
-262.00038,200,292.569007,env_22
-252.125794,200,293.580935,env_22
-255.182984,200,294.565468,env_22
-247.092669,200,295.552051,env_22
-238.005555,200,296.491022,env_22
-240.727894,200,297.459052,env_22
-261.913971,200,298.452181,env_22
-258.742885,200,299.42074,env_22
-246.54411,200,300.370003,env_22
-248.044228,200,301.316953,env_22
-253.302549,200,302.258233,env_22
-274.350234,200,1.0488,env_23
-285.48928,200,1.478928,env_23
-282.231463,200,1.992289,env_23
-295.726301,200,2.514049,env_23
-282.321251,200,3.026147,env_23
-280.967037,200,3.549721,env_23
-291.501105,200,4.091885,env_23
-272.325775,200,4.618661,env_23
-289.321219,200,5.140556,env_23
-284.976867,200,5.664836,env_23
-279.103454,200,6.194506,env_23
-291.675301,200,6.724895,env_23
-279.825214,200,7.321885,env_23
-279.070493,200,8.217621,env_23
-271.603403,200,9.126758,env_23
-279.255346,200,10.102266,env_23
-291.172737,200,11.027715,env_23
-282.9235,200,11.963051,env_23
-274.001897,200,12.91206,env_23
-291.534361,200,13.922395,env_23
-282.571533,200,14.950773,env_23
-271.178053,200,16.024782,env_23
-278.804388,200,16.967634,env_23
-279.302984,200,17.935885,env_23
-284.50347,200,18.977688,env_23
-274.693394,200,19.939788,env_23
-274.265711,200,20.858,env_23
-294.716183,200,21.836706,env_23
-274.472378,200,22.894064,env_23
-286.287664,200,23.919774,env_23
-278.662577,200,24.975718,env_23
-283.218827,200,26.06784,env_23
-280.494229,200,27.109745,env_23
-283.195222,200,28.067633,env_23
-276.83718,200,29.037217,env_23
-283.796674,200,30.009986,env_23
-269.140942,200,30.96637,env_23
-281.409934,200,31.921894,env_23
-278.627278,200,32.866832,env_23
-274.252392,200,33.862905,env_23
-282.640456,200,34.843867,env_23
-278.882771,200,35.807057,env_23
-274.912873,200,36.755211,env_23
-277.014902,200,37.717305,env_23
-276.13376,200,38.674969,env_23
-285.23941,200,39.640672,env_23
-279.996511,200,40.588998,env_23
-283.269671,200,41.531667,env_23
-285.376684,200,42.50462,env_23
-274.509092,200,43.474817,env_23
-288.687593,200,44.420999,env_23
-286.300033,200,45.377672,env_23
-272.54463,200,46.317714,env_23
-274.27379,200,47.275826,env_23
-290.385113,200,48.227856,env_23
-281.571679,200,49.213793,env_23
-273.342266,200,50.182395,env_23
-297.171705,200,51.151994,env_23
-272.148549,200,52.127179,env_23
-282.573297,200,53.146341,env_23
-287.981867,200,54.119181,env_23
-275.434539,200,55.067539,env_23
-283.226254,200,56.044968,env_23
-286.405394,200,56.986882,env_23
-281.692331,200,57.946264,env_23
-277.161256,200,58.925428,env_23
-288.86986,200,59.874498,env_23
-280.16427,200,60.819917,env_23
-278.640313,200,61.807162,env_23
-287.759296,200,62.806469,env_23
-280.298394,200,63.754891,env_23
-283.648833,200,64.741076,env_23
-281.56302,200,65.743275,env_23
-279.367728,200,66.70724,env_23
-279.642389,200,67.692209,env_23
-272.815984,200,68.639978,env_23
-283.829487,200,69.588789,env_23
-274.686236,200,70.53083,env_23
-272.36866,200,71.487999,env_23
-291.131551,200,72.440957,env_23
-280.393974,200,73.386877,env_23
-278.251279,200,74.335548,env_23
-287.089552,200,75.2932,env_23
-286.637547,200,76.240185,env_23
-275.407809,200,77.210761,env_23
-282.268772,200,78.162632,env_23
-297.512543,200,79.141933,env_23
-274.098241,200,80.113926,env_23
-290.806907,200,81.060828,env_23
-272.103167,200,82.005358,env_23
-276.537017,200,82.980838,env_23
-276.044397,200,83.971276,env_23
-281.185016,200,84.93973,env_23
-267.057562,200,85.902866,env_23
-279.594944,200,86.90423,env_23
-265.479148,200,87.885346,env_23
-280.938209,200,88.855629,env_23
-281.07792,200,89.811885,env_23
-273.788617,200,90.772293,env_23
-284.329605,200,91.737586,env_23
-282.92935,200,92.735384,env_23
-269.289898,200,93.678822,env_23
-285.703981,200,94.641968,env_23
-287.147845,200,95.610663,env_23
-276.910947,200,96.577538,env_23
-273.357371,200,97.530143,env_23
-283.104892,200,98.517248,env_23
-277.352312,200,99.475407,env_23
-276.302058,200,100.399083,env_23
-278.740967,200,101.354531,env_23
-277.397884,200,102.296405,env_23
-277.0327,200,103.281893,env_23
-281.401716,200,104.255429,env_23
-274.686149,200,105.196781,env_23
-266.535168,200,106.17198,env_23
-274.749285,200,107.136844,env_23
-285.607242,200,108.097291,env_23
-281.247591,200,109.033128,env_23
-284.574436,200,109.935199,env_23
-289.162401,200,110.87237,env_23
-289.194301,200,111.836813,env_23
-274.010028,200,112.753199,env_23
-278.198838,200,113.664328,env_23
-280.022858,200,114.553885,env_23
-280.558497,200,115.457241,env_23
-284.73612,200,116.407639,env_23
-274.041639,200,117.335429,env_23
-279.082723,200,118.324332,env_23
-277.81186,200,119.365414,env_23
-286.296757,200,120.340796,env_23
-287.62426,200,121.363485,env_23
-277.302624,200,122.300094,env_23
-283.051584,200,123.244803,env_23
-278.660945,200,124.259855,env_23
-276.412264,200,125.337369,env_23
-266.746111,200,126.305971,env_23
-275.557502,200,127.306733,env_23
-273.536904,200,128.385807,env_23
-281.206974,200,129.425416,env_23
-280.334631,200,130.408972,env_23
-274.969711,200,131.464197,env_23
-266.569312,200,132.458674,env_23
-281.325361,200,133.495637,env_23
-271.205712,200,134.512535,env_23
-283.759721,200,135.566713,env_23
-264.117161,200,136.584363,env_23
-288.626798,200,137.622904,env_23
-271.7207,200,138.707501,env_23
-278.515351,200,139.705086,env_23
-276.493626,200,140.80716,env_23
-272.798979,200,141.84629,env_23
-281.029774,200,142.831024,env_23
-274.864378,200,143.8807,env_23
-273.947031,200,144.943149,env_23
-281.019387,200,145.992169,env_23
-271.375131,200,147.050013,env_23
-273.094012,200,147.985304,env_23
-280.427369,200,148.939691,env_23
-271.364036,200,149.911065,env_23
-276.904456,200,150.866379,env_23
-266.119694,200,151.811569,env_23
-271.355389,200,152.749053,env_23
-275.450195,200,153.755698,env_23
-267.029883,200,154.691103,env_23
-276.629172,200,155.651217,env_23
-263.776538,200,156.611024,env_23
-268.416144,200,157.606164,env_23
-278.389189,200,158.577133,env_23
-268.824522,200,159.557083,env_23
-273.71429,200,160.530911,env_23
-276.440603,200,161.478895,env_23
-281.117264,200,162.444715,env_23
-282.669919,200,163.410937,env_23
-276.573766,200,164.38073,env_23
-274.248092,200,165.344707,env_23
-278.784961,200,166.318804,env_23
-282.176679,200,167.295003,env_23
-269.951346,200,168.268795,env_23
-265.939295,200,169.209726,env_23
-283.646526,200,170.149163,env_23
-268.458322,200,171.119953,env_23
-271.685744,200,172.026711,env_23
-276.989496,200,172.957174,env_23
-277.132197,200,173.911945,env_23
-279.799233,200,174.87448,env_23
-288.110151,200,175.848822,env_23
-278.756516,200,176.782782,env_23
-267.252779,200,177.763239,env_23
-267.553975,200,178.729953,env_23
-275.033024,200,179.695566,env_23
-283.521064,200,180.667593,env_23
-262.577283,200,181.657579,env_23
-282.18005,200,182.589122,env_23
-263.974156,200,183.561965,env_23
-253.695122,200,184.545445,env_23
-272.802141,200,185.50535,env_23
-277.205674,200,186.483462,env_23
-272.779052,200,187.422977,env_23
-275.762074,200,188.396468,env_23
-287.299529,200,189.362346,env_23
-276.239677,200,190.326359,env_23
-275.894957,200,191.280975,env_23
-255.695578,200,192.241832,env_23
-262.58059,200,193.184997,env_23
-269.623797,200,194.124988,env_23
-280.242984,200,195.095578,env_23
-275.844453,200,196.081339,env_23
-270.595581,200,197.054169,env_23
-272.280065,200,197.995917,env_23
-266.320706,200,198.950827,env_23
-273.040972,200,199.925443,env_23
-257.661672,200,200.886332,env_23
-273.934057,200,201.828199,env_23
-276.104788,200,202.779248,env_23
-263.788584,200,203.725253,env_23
-262.258081,200,204.702162,env_23
-275.300778,200,205.646382,env_23
-268.05916,200,206.577689,env_23
-265.575508,200,207.569281,env_23
-266.482908,200,208.531628,env_23
-270.324918,200,209.49339,env_23
-267.584723,200,210.460812,env_23
-259.890733,200,211.433871,env_23
-267.316226,200,212.36872,env_23
-261.800946,200,213.31076,env_23
-270.954493,200,214.273141,env_23
-274.597894,200,215.236544,env_23
-277.693145,200,216.193177,env_23
-273.63027,200,217.139972,env_23
-263.588444,200,218.097859,env_23
-261.341274,200,219.025657,env_23
-261.853352,200,219.980003,env_23
-258.104696,200,220.924879,env_23
-269.870444,200,221.879882,env_23
-265.81497,200,222.866041,env_23
-258.888641,200,223.837239,env_23
-267.671365,200,224.810728,env_23
-269.591875,200,225.770652,env_23
-271.989897,200,226.73072,env_23
-269.518256,200,227.696754,env_23
-261.003753,200,228.703014,env_23
-259.950546,200,229.720773,env_23
-258.087882,200,230.682862,env_23
-251.516967,200,231.638762,env_23
-256.82186,200,232.623065,env_23
-268.014017,200,233.570668,env_23
-266.898935,200,234.546013,env_23
-265.920294,200,235.505792,env_23
-264.777285,200,236.460097,env_23
-264.612971,200,237.422006,env_23
-256.058669,200,238.513459,env_23
-255.425298,200,239.663123,env_23
-253.65403,200,240.862983,env_23
-261.268569,200,241.978864,env_23
-271.30518,200,243.036391,env_23
-259.984462,200,244.226184,env_23
-260.788421,200,245.383946,env_23
-263.23985,200,246.635413,env_23
-269.115407,200,247.775045,env_23
-252.304407,200,248.943224,env_23
-261.582543,200,250.127878,env_23
-265.143883,200,251.268302,env_23
-246.041517,200,252.362309,env_23
-261.978064,200,253.502068,env_23
-270.930543,200,254.584618,env_23
-256.973948,200,255.725437,env_23
-265.519765,200,256.848774,env_23
-258.385916,200,257.911491,env_23
-259.247864,200,258.98637,env_23
-268.253312,200,260.082172,env_23
-264.333169,200,261.130135,env_23
-260.206802,200,262.212,env_23
-238.7845,200,263.256434,env_23
-257.637628,200,264.397188,env_23
-244.675991,200,265.62381,env_23
-257.859574,200,266.821011,env_23
-258.326309,200,267.862495,env_23
-261.593042,200,268.796733,env_23
-255.765838,200,269.744488,env_23
-247.009278,200,270.721983,env_23
-265.660561,200,271.718762,env_23
-252.544425,200,272.729953,env_23
-256.711939,200,273.741905,env_23
-250.047899,200,274.707546,env_23
-258.061139,200,275.680732,env_23
-260.85383,200,276.690044,env_23
-254.154873,200,277.783211,env_23
-253.187155,200,278.770686,env_23
-263.400034,200,279.745293,env_23
-254.372991,200,280.728719,env_23
-248.441544,200,281.687311,env_23
-258.635697,200,282.667326,env_23
-248.935346,200,283.652214,env_23
-252.07134,200,284.618563,env_23
-252.441151,200,285.624802,env_23
-263.802757,200,286.618021,env_23
-269.046122,200,287.607815,env_23
-248.866357,200,288.619738,env_23
-253.505176,200,289.603169,env_23
-247.420037,200,290.583756,env_23
-242.839445,200,291.566102,env_23
-266.008357,200,292.569007,env_23
-248.236367,200,293.580935,env_23
-254.557988,200,294.565468,env_23
-262.375038,200,295.552051,env_23
-258.356203,200,296.491022,env_23
-241.481358,200,297.459052,env_23
-252.333706,200,298.452181,env_23
-248.949359,200,299.42074,env_23
-247.262716,200,300.370003,env_23
-254.87181,200,301.316953,env_23
-250.337344,200,302.258233,env_23
-274.267833,200,1.047795,env_24
-299.216579,200,1.477922,env_24
-290.225801,200,1.991284,env_24
-279.787181,200,2.513044,env_24
-272.655669,200,3.025142,env_24
-268.880604,200,3.548716,env_24
-288.772828,200,4.09088,env_24
-281.548299,200,4.617656,env_24
-287.366683,200,5.139551,env_24
-281.88086,200,5.663831,env_24
-281.555171,200,6.193501,env_24
-282.696165,200,6.723889,env_24
-277.452963,200,7.32088,env_24
-278.218376,200,8.216616,env_24
-288.490956,200,9.125753,env_24
-278.505872,200,10.101261,env_24
-276.95563,200,11.02671,env_24
-279.418597,200,11.962046,env_24
-288.108844,200,12.911055,env_24
-272.493104,200,13.92139,env_24
-292.218475,200,14.949768,env_24
-280.73521,200,16.023777,env_24
-276.41454,200,16.966629,env_24
-282.007294,200,17.93488,env_24
-283.647502,200,18.976683,env_24
-294.768618,200,19.938783,env_24
-285.657495,200,20.856995,env_24
-284.579298,200,21.835701,env_24
-271.256068,200,22.893059,env_24
-282.92395,200,23.919767,env_24
-274.259969,200,24.974712,env_24
-299.110644,200,26.066835,env_24
-264.552144,200,27.10874,env_24
-288.218123,200,28.066628,env_24
-282.357477,200,29.036212,env_24
-287.548982,200,30.008981,env_24
-289.490243,200,30.965365,env_24
-275.926691,200,31.920889,env_24
-285.720559,200,32.865827,env_24
-274.262288,200,33.8619,env_24
-283.078996,200,34.842862,env_24
-291.449785,200,35.806052,env_24
-268.139775,200,36.754205,env_24
-293.145341,200,37.7163,env_24
-278.885718,200,38.673964,env_24
-288.629285,200,39.639667,env_24
-272.689083,200,40.587992,env_24
-286.880347,200,41.530661,env_24
-279.603329,200,42.503615,env_24
-285.410666,200,43.473812,env_24
-282.150425,200,44.419994,env_24
-284.848526,200,45.376667,env_24
-278.360686,200,46.316709,env_24
-271.462453,200,47.274821,env_24
-286.634683,200,48.226851,env_24
-276.645476,200,49.212787,env_24
-273.080818,200,50.18139,env_24
-284.375977,200,51.150989,env_24
-275.799307,200,52.126174,env_24
-281.181279,200,53.145335,env_24
-288.939472,200,54.118176,env_24
-276.652025,200,55.066534,env_24
-278.908493,200,56.043963,env_24
-288.142547,200,56.985877,env_24
-285.385956,200,57.945258,env_24
-279.303956,200,58.924423,env_24
-277.585025,200,59.873493,env_24
-283.08548,200,60.818912,env_24
-271.670154,200,61.806156,env_24
-297.48813,200,62.805464,env_24
-271.576521,200,63.753886,env_24
-290.854902,200,64.740071,env_24
-281.175645,200,65.74227,env_24
-280.207567,200,66.706234,env_24
-288.886243,200,67.691203,env_24
-278.587664,200,68.638973,env_24
-285.422605,200,69.587783,env_24
-277.874289,200,70.529824,env_24
-275.143232,200,71.486994,env_24
-296.569274,200,72.440454,env_24
-280.511807,200,73.385872,env_24
-272.124201,200,74.334543,env_24
-281.196599,200,75.292195,env_24
-271.329788,200,76.23918,env_24
-281.712775,200,77.209756,env_24
-272.994069,200,78.161627,env_24
-275.259343,200,79.140928,env_24
-290.441043,200,80.112921,env_24
-281.938741,200,81.059823,env_24
-283.615793,200,82.004353,env_24
-279.948059,200,82.979832,env_24
-279.104058,200,83.970271,env_24
-278.831208,200,84.938725,env_24
-282.290101,200,85.901861,env_24
-271.8247,200,86.903225,env_24
-275.531155,200,87.884341,env_24
-271.018921,200,88.854624,env_24
-288.735409,200,89.810879,env_24
-289.196526,200,90.771288,env_24
-284.998031,200,91.73658,env_24
-276.540029,200,92.734379,env_24
-277.561737,200,93.677817,env_24
-284.982153,200,94.640963,env_24
-281.190545,200,95.609658,env_24
-287.900186,200,96.578047,env_24
-279.016535,200,97.529137,env_24
-276.928359,200,98.516243,env_24
-284.6646,200,99.474401,env_24
-272.891713,200,100.398078,env_24
-282.66667,200,101.353526,env_24
-288.246053,200,102.2954,env_24
-274.253208,200,103.280888,env_24
-269.909053,200,104.254424,env_24
-276.643856,200,105.195776,env_24
-282.304693,200,106.170974,env_24
-280.442793,200,107.135839,env_24
-273.647924,200,108.096286,env_24
-266.523785,200,109.032123,env_24
-284.061144,200,109.934194,env_24
-284.676371,200,110.871365,env_24
-278.081599,200,111.835808,env_24
-280.257176,200,112.752194,env_24
-276.352293,200,113.663323,env_24
-276.605995,200,114.55288,env_24
-283.130024,200,115.456236,env_24
-283.874142,200,116.406634,env_24
-277.9973,200,117.334424,env_24
-279.374278,200,118.323326,env_24
-283.850381,200,119.364409,env_24
-284.377792,200,120.33979,env_24
-282.028546,200,121.36248,env_24
-283.290257,200,122.299089,env_24
-281.475812,200,123.243798,env_24
-267.951259,200,124.258849,env_24
-273.784657,200,125.336364,env_24
-272.463576,200,126.304966,env_24
-279.657858,200,127.306795,env_24
-283.113961,200,128.384802,env_24
-286.037902,200,129.424411,env_24
-278.576094,200,130.407967,env_24
-276.9045,200,131.463192,env_24
-281.111061,200,132.457669,env_24
-273.496055,200,133.494632,env_24
-268.527866,200,134.51153,env_24
-277.734135,200,135.565708,env_24
-271.082537,200,136.583357,env_24
-283.805219,200,137.621898,env_24
-279.928298,200,138.706496,env_24
-282.788278,200,139.704081,env_24
-268.716503,200,140.806155,env_24
-278.341043,200,141.845285,env_24
-272.643257,200,142.830019,env_24
-287.822563,200,143.879694,env_24
-278.556219,200,144.942144,env_24
-262.400625,200,145.991164,env_24
-269.912767,200,147.049008,env_24
-272.467877,200,147.984299,env_24
-272.575794,200,148.938685,env_24
-259.773312,200,149.91006,env_24
-282.432092,200,150.865374,env_24
-270.405207,200,151.810564,env_24
-263.331992,200,152.748048,env_24
-269.233207,200,153.754693,env_24
-279.730624,200,154.690098,env_24
-273.074291,200,155.650212,env_24
-278.160406,200,156.610522,env_24
-278.734792,200,157.605159,env_24
-268.654436,200,158.576128,env_24
-266.298684,200,159.556078,env_24
-272.053446,200,160.529906,env_24
-278.088665,200,161.47789,env_24
-276.84612,200,162.44371,env_24
-266.523271,200,163.409932,env_24
-275.922525,200,164.379725,env_24
-267.526701,200,165.343702,env_24
-279.739551,200,166.317799,env_24
-286.145521,200,167.293998,env_24
-266.356577,200,168.26779,env_24
-276.916031,200,169.208721,env_24
-272.606095,200,170.148157,env_24
-274.59022,200,171.118948,env_24
-265.878786,200,172.025705,env_24
-275.229691,200,172.956169,env_24
-268.390163,200,173.91094,env_24
-267.051176,200,174.873475,env_24
-277.529508,200,175.847816,env_24
-279.216121,200,176.781777,env_24
-278.645968,200,177.762234,env_24
-267.599512,200,178.728948,env_24
-284.892182,200,179.694561,env_24
-273.098894,200,180.666588,env_24
-260.146454,200,181.656574,env_24
-273.655315,200,182.588116,env_24
-266.686975,200,183.56096,env_24
-272.278323,200,184.54444,env_24
-278.992573,200,185.504345,env_24
-278.526263,200,186.482457,env_24
-270.461383,200,187.421972,env_24
-272.689877,200,188.395463,env_24
-272.737704,200,189.361341,env_24
-270.947446,200,190.325353,env_24
-264.694704,200,191.279969,env_24
-264.456881,200,192.240827,env_24
-260.957883,200,193.183992,env_24
-268.872323,200,194.123983,env_24
-265.578106,200,195.094573,env_24
-264.421312,200,196.080333,env_24
-267.452941,200,197.053164,env_24
-270.55812,200,197.994912,env_24
-273.486179,200,198.949822,env_24
-264.45391,200,199.924438,env_24
-270.6601,200,200.885327,env_24
-273.167835,200,201.827194,env_24
-258.886,200,202.778243,env_24
-271.480835,200,203.724247,env_24
-255.180814,200,204.701156,env_24
-282.891338,200,205.645377,env_24
-259.351566,200,206.576684,env_24
-266.178453,200,207.568276,env_24
-262.220511,200,208.530622,env_24
-266.992874,200,209.492385,env_24
-269.765119,200,210.459807,env_24
-248.44218,200,211.432865,env_24
-265.228046,200,212.367715,env_24
-270.220609,200,213.309755,env_24
-271.523292,200,214.272136,env_24
-265.819412,200,215.235538,env_24
-260.947882,200,216.192172,env_24
-276.620299,200,217.138967,env_24
-272.39977,200,218.096853,env_24
-256.875796,200,219.024652,env_24
-267.047619,200,219.978998,env_24
-267.911271,200,220.923874,env_24
-273.891814,200,221.878877,env_24
-272.797068,200,222.865036,env_24
-261.797193,200,223.836234,env_24
-252.971181,200,224.809723,env_24
-272.714954,200,225.769647,env_24
-255.423219,200,226.729715,env_24
-272.267769,200,227.695749,env_24
-266.836765,200,228.702009,env_24
-261.959717,200,229.719768,env_24
-273.349071,200,230.681857,env_24
-258.033574,200,231.637757,env_24
-272.284768,200,232.62206,env_24
-269.261177,200,233.569663,env_24
-251.296223,200,234.545008,env_24
-261.924395,200,235.504787,env_24
-257.930116,200,236.459092,env_24
-271.617111,200,237.421001,env_24
-268.157268,200,238.512454,env_24
-273.087169,200,239.662117,env_24
-264.791544,200,240.861978,env_24
-249.159456,200,241.977859,env_24
-264.479033,200,243.035386,env_24
-257.411544,200,244.225179,env_24
-263.757319,200,245.382941,env_24
-256.559221,200,246.634408,env_24
-268.784583,200,247.77404,env_24
-270.265714,200,248.942219,env_24
-256.620994,200,250.126873,env_24
-264.461572,200,251.267297,env_24
-260.124553,200,252.361304,env_24
-248.862364,200,253.501062,env_24
-257.54909,200,254.583612,env_24
-258.808999,200,255.724432,env_24
-255.654609,200,256.847769,env_24
-272.670765,200,257.910486,env_24
-263.186032,200,258.985365,env_24
-254.528622,200,260.081167,env_24
-248.67394,200,261.12913,env_24
-252.970214,200,262.210995,env_24
-257.681375,200,263.255429,env_24
-267.457373,200,264.396183,env_24
-263.676378,200,265.622805,env_24
-261.124487,200,266.820006,env_24
-256.183532,200,267.86149,env_24
